,지자체명,시도명,시군구명,지역명칭,도로명,건축년도,건축구조,건축면적,대지면적(제곱미터),행정동,등급,기준일자,관리기관명,밀집구역포함여부,면적,소유자,관리기관전화번호,아파트,관리부서,건축물구조,건물용도,건물주소,건물구조,건물규모,경도
157,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,275.5,7662.7,,,,,,,,,,,,,,,,
158,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,275.5,7662.7,,,,,,,,,,,,,,,,
159,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,275.5,7662.7,,,,,,,,,,,,,,,,
160,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
161,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
162,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
163,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
164,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
165,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
166,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
167,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
168,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,275.5,7662.7,,,,,,,,,,,,,,,,
169,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
170,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
171,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
172,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
173,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
174,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
175,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
176,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
177,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
178,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
179,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
180,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
181,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
182,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
183,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
184,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
185,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
186,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
187,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
188,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
189,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
190,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
191,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
192,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
193,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
194,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
195,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,459.17,7662.7,,,,,,,,,,,,,,,,
196,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
197,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 62-7,1980,철근콘크리트구조,367.34,7662.7,,,,,,,,,,,,,,,,
198,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 22-34,1973,시멘트블럭조,0.0,112.0,,,,,,,,,,,,,,,,
199,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 84-50,1997,기타조적구조,85.63,106.0,,,,,,,,,,,,,,,,
200,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 92-29,1994,철근콘크리트구조,97.5,116.0,,,,,,,,,,,,,,,,
201,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 96-25,1993,철근콘크리트구조,98.8,116.0,,,,,,,,,,,,,,,,
202,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 96-25,1993,철근콘크리트구조,98.8,116.0,,,,,,,,,,,,,,,,
203,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 72-25,1983,블록구조,56.44,96.0,,,,,,,,,,,,,,,,
204,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로21번길 31,1979,철근콘크리트구조,4123.64,32359.0,,,,,,,,,,,,,,,,
205,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 21-18,1996,기타조적구조,90.52,102.0,,,,,,,,,,,,,,,,
206,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 107-10,1995,철근콘크리트구조,102.24,117.0,,,,,,,,,,,,,,,,
207,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 7-18,1995,기타조적구조,97.28,116.0,,,,,,,,,,,,,,,,
208,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 21-34,1994,기타조적구조,86.62,106.0,,,,,,,,,,,,,,,,
209,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 107-18,1995,기타조적구조,104.34,117.0,,,,,,,,,,,,,,,,
210,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로 33-1,1982,블록구조,32.54,43.0,,,,,,,,,,,,,,,,
211,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 13-58,1994,기타조적구조,96.0,109.0,,,,,,,,,,,,,,,,
212,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로27번길 2-42,1990,벽돌구조,39.36,81.0,,,,,,,,,,,,,,,,
213,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 103-53,1994,기타조적구조,42.84,54.5,,,,,,,,,,,,,,,,
214,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로27번길 22-3,1973,시멘트블럭조,0.0,212.0,,,,,,,,,,,,,,,,
215,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로41번길 7,1978,블록구조,75.96,278.0,,,,,,,,,,,,,,,,
216,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,해운대로61번길 107-66,1995,기타조적구조,91.88,109.0,,,,,,,,,,,,,,,,
217,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 7-84,1992,기타조적구조,42.39,56.0,,,,,,,,,,,,,,,,
218,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로196번길 13-86,1993,철근콘크리트구조,92.3,109.0,,,,,,,,,,,,,,,,
219,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,송정2로23번길 42,2002,철근콘크리트구조,171.56,351.1,,,,,,,,,,,,,,,,
220,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로211번길 16-46,1995,기타조적구조,95.36,109.0,,,,,,,,,,,,,,,,
221,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로211번길 28-42,1995,기타조적구조,112.48,132.0,,,,,,,,,,,,,,,,
222,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로212번길 21-74,1994,철근콘크리트구조,95.36,116.0,,,,,,,,,,,,,,,,
223,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로211번길 22-66,1995,기타조적구조,87.04,106.0,,,,,,,,,,,,,,,,
224,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로211번길 8-77,1994,기타조적구조,88.2,109.0,,,,,,,,,,,,,,,,
225,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로212번길 7-81,1997,기타조적구조,90.72,109.0,,,,,,,,,,,,,,,,
226,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로211번길 22-77,1996,기타조적구조,47.25,56.0,,,,,,,,,,,,,,,,
227,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 33-2,1994,기타조적구조,89.46,112.8,,,,,,,,,,,,,,,,
228,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 33-2,1994,기타조적구조,89.46,112.8,,,,,,,,,,,,,,,,
229,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 13-17,1996,기타조적구조,92.61,112.0,,,,,,,,,,,,,,,,
230,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 8-18,1994,기타조적구조,94.5,119.0,,,,,,,,,,,,,,,,
231,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 16-30,1994,기타조적구조,43.51,64.5,,,,,,,,,,,,,,,,
232,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 28-32,1994,기타조적구조,42.21,53.0,,,,,,,,,,,,,,,,
233,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 28-32,1994,기타조적구조,42.21,53.0,,,,,,,,,,,,,,,,
234,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 45-9,1994,기타조적구조,50.02,66.0,,,,,,,,,,,,,,,,
235,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 51,1995,기타조적구조,99.22,116.0,,,,,,,,,,,,,,,,
236,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 51,1995,기타조적구조,99.22,116.0,,,,,,,,,,,,,,,,
237,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로226번길 51,1995,기타조적구조,99.22,116.0,,,,,,,,,,,,,,,,
238,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 36-34,1994,기타조적구조,89.15,120.0,,,,,,,,,,,,,,,,
239,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 36-42,1994,기타조적구조,89.6,102.0,,,,,,,,,,,,,,,,
240,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 36-42,1994,기타조적구조,89.6,102.0,,,,,,,,,,,,,,,,
241,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 28-62,1994,기타조적구조,46.26,53.0,,,,,,,,,,,,,,,,
242,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로225번길 22-73,1994,기타조적구조,88.2,112.0,,,,,,,,,,,,,,,,
243,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로241번길 22-37,1996,기타조적구조,100.74,129.0,,,,,,,,,,,,,,,,
244,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로242번길 21-66,1995,기타조적구조,102.24,119.0,,,,,,,,,,,,,,,,
245,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로242번길 21-70,1994,기타조적구조,100.8,119.0,,,,,,,,,,,,,,,,
246,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 57-9,1993,기타조적구조,101.47,122.0,,,,,,,,,,,,,,,,
247,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 37-9,1995,기타조적구조,108.04,132.0,,,,,,,,,,,,,,,,
248,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 37-9,1995,기타조적구조,108.04,132.0,,,,,,,,,,,,,,,,
249,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 37-29,1995,기타조적구조,107.8,129.0,,,,,,,,,,,,,,,,
250,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 57-51,1995,기타조적구조,54.1,66.0,,,,,,,,,,,,,,,,
251,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로 79-1,1972,블록구조,42.98,142.0,,,,,,,,,,,,,,,,
252,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로256번길 51-82,1995,기타조적구조,110.2,129.0,,,,,,,,,,,,,,,,
253,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 51-10,1994,기타조적구조,103.66,126.0,,,,,,,,,,,,,,,,
254,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,,1995,기타조적구조,55.66,63.0,,,,,,,,,,,,,,,,
255,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 51-33,1994,철근콘크리트구조,107.92,132.0,,,,,,,,,,,,,,,,
256,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 51-37,1994,기타조적구조,109.2,129.0,,,,,,,,,,,,,,,,
257,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 51-49,1997,철근콘크리트구조,122.05,136.0,,,,,,,,,,,,,,,,
258,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 51-74,1994,기타조적구조,110.16,132.0,,,,,,,,,,,,,,,,
259,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 57-108,1996,벽돌구조,56.24,63.0,,,,,,,,,,,,,,,,
260,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 57-108,1996,벽돌구조,56.24,63.0,,,,,,,,,,,,,,,,
261,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 57-108,1996,벽돌구조,56.24,63.0,,,,,,,,,,,,,,,,
262,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로270번길 57-110,1994,기타조적구조,110.96,127.0,,,,,,,,,,,,,,,,
263,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,재반로282번길 80,1993,기타조적구조,52.56,61.5,,,,,,,,,,,,,,,,
264,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로155번길 35-53,1980,블록구조,81.62,151.0,,,,,,,,,,,,,,,,
265,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로167번길 40-7,1973,블록구조,49.58,132.0,,,,,,,,,,,,,,,,
266,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로155번가길 57,1971,블록구조,42.98,210.0,,,,,,,,,,,,,,,,
267,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반여로185번길 82,1976,블록구조,66.12,136.0,,,,,,,,,,,,,,,,
268,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,삼어로133번길 34-19,1974,블록구조,51.9,175.0,,,,,,,,,,,,,,,,
269,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,삼어로133번가길 19-16,1948,목조,0.0,339.0,,,,,,,,,,,,,,,,
270,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,삼어로133번가길 19-26,1982,블록구조,32.56,41.0,,,,,,,,,,,,,,,,
271,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로207번나길 20-7,1985,벽돌구조,81.33,140.0,,,,,,,,,,,,,,,,
272,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로 203-2,1974,블록구조,65.7,182.0,,,,,,,,,,,,,,,,
273,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로208번가길 35-3,1991,벽돌구조,0.0,143.0,,,,,,,,,,,,,,,,
274,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로208번가길 69-12,1985,벽돌구조,142.895,246.0,,,,,,,,,,,,,,,,
275,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로208번길 98-3,1988,블록구조,103.92,180.0,,,,,,,,,,,,,,,,
276,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로208번길 98-31,1969,블록구조,132.45,274.0,,,,,,,,,,,,,,,,
277,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,선수촌로208번길 124-6,1969,블록구조,36.36,106.0,,,,,,,,,,,,,,,,
278,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,반송로 565-18,1985,시멘트블럭조,0.0,195.0,,,,,,,,,,,,,,,,
279,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,아랫반송로90번길 11-19,1993,기타조적구조,29.04,36.5,,,,,,,,,,,,,,,,
280,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,아랫반송로90번길 19-6,1984,블록구조,25.74,25.0,,,,,,,,,,,,,,,,
281,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,아랫반송로90번길 5-13,1977,블록구조,33.84,43.0,,,,,,,,,,,,,,,,
282,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,아랫반송로80번길 31-20,1978,블록구조,35.86,46.0,,,,,,,,,,,,,,,,
283,대구광역시 동구_빈집 등급 및 동별 현황_20211231.csv,,,,아랫반송로70번길 63-18,1977,블록구조,20.0,27.0,,,,,,,,,,,,,,,,
